corpus,speaker,content,duration,n_vowels
Lukh and Teza,BVF1940,А потом свечу играли.,1.8289999999997235,8
Lukh and Teza,BVF1940,Потом у нас тут эти...,1.915999999999258,7
Lukh and Teza,BVF1940,"Не за что"".",0.9809999999997672,3
Lukh and Teza,BVF1940,у нас. Вот так вот.,2.632999999999811,5
Lukh and Teza,BVF1940,"Если, например, вот я вз= схватила, что это моя, и я скорее её схватываю и кричу: ""Петя!"" - или там...",5.8969999999999345,34
Lukh and Teza,BVF1940,"в Мордовии-то в хор в детский, при церкви был. Он там пел.",4.700000000000273,15
Lukh and Teza,BVF1940,"От грызунов, от всяких вредителей.",2.3170000000000073,11
Lukh and Teza,BVF1940,"Вот кут= копаешь, вот тут вот кладка есть.",2.918999999999869,11
Lukh and Teza,BVF1940,"Тётя Катя вот как-то рассказывала, что мужа... они в молодости гадали. А мы уже не гадали, нет.",5.48700000000008,33
Lukh and Teza,BVF1940,"Где вот сам барин жил, где клуб был отдельно,",3.369000000000142,12
Lukh and Teza,BVF1940,"Ну, четвёрку, по-моему, не делали, нет.",2.1169999999997344,13
Lukh and Teza,BVF1940,"он уже не умел разговаривать по-мордовски, я тоже не умела.",3.2920000000001437,22
Lukh and Teza,BVF1940,"подходишь, например, мальчик,",2.020999999999731,8
Lukh and Teza,BVF1940,"Оно и сейчас так называется. Ну, там монастырь.",2.9410000000002583,16
Lukh and Teza,BVF1940,"Говорит, бывало.",1.255999999999858,6
Lukh and Teza,BVF1940,"и, говорит, какой-то вот, что-то блеснуло, говорит, на этом, на пашне-то.",5.01299999999992,23
Lukh and Teza,BVF1940,"а его дети тут были, сын как бы тут жил.",4.4409999999998035,13
Lukh and Teza,BVF1940,"Не. В клубе как-то и Люда тоже ставила ребятишкам, а почему это она не стала делать, не знаю. Замечательный праздник.",7.6860000000000355,40
Lukh and Teza,BVF1940,"Где, откуда стреляют?"" Ему как попала пуля-то в рот - всё.",3.0920000000000982,18
Lukh and Teza,BVF1940,И вот папу-то оставил при себе.,1.860000000000127,11
Lukh and Teza,BVF1940,"Уже они привыкли. Они нет, да заглянут,",2.430000000000007,14
Lukh and Teza,BVF1940,"Да. А когда святят воду, он скажет:",3.721000000000003,11
Lukh and Teza,BVF1940,Да.,0.7879999999995562,1
Lukh and Teza,BVF1940,И сколько раз...,1.0109999999999673,4
Lukh and Teza,BVF1940,"Потом сбоку дверь - выхо= выход, и ещё сбоку дверь - это вот",4.879000000000019,18
Lukh and Teza,BVF1940,"ломаем веточки, и я тоже в Вербное воскресенье хожу с этой вербой.",5.177999999999884,23
Lukh and Teza,CAN1941,"А потом скажут: ""Вот не наплачешься за столом, так наплачешься за столбом"".",5.27599999999984,22
Lukh and Teza,CAN1941,"Что я ему дала, уж это не в зачёт.",3.141000000000531,12
Lukh and Teza,CAN1941,"и его сушили, и вот он подъём тесту давал.",4.993000000000393,15
Lukh and Teza,CAN1941,"Меня там в Москве:""Да, тётя Надя, оставайся, мы тебя и пропишем!"" ""Домой-домой-домой-домой-домой-домой-домой!",7.06899999999996,35
Lukh and Teza,CAN1941,Дак вот нервничали. Чай приходили-нервничали. У меня вот,4.873000000000502,19
Lukh and Teza,CAN1941,"Машина туда-сюда, туда-сюда, уж это, это уж...",3.2260000000001128,17
Lukh and Teza,CAN1941,Потом из грибов бабушка делала. Какой-то холодный...,4.46100000000024,17
Lukh and Teza,CAN1941,"Да.Да, серьёзно, даже сажали в тюрьму. Да.",5.164999999999964,13
Lukh and Teza,CAN1941,"Бабушка...Бабушка стряпала у нас, и колобяшки она пекла вкусные.",5.554000000000087,23
Lukh and Teza,CAN1941,Никак в садик не ходила.,1.934999999999491,8
Lukh and Teza,CAN1941,"Такая хорошая церковь была, её всю разворовали",3.59099999999944,19
Lukh and Teza,CAN1941,"Рубль, вот. И заш=...Все в столовую пошли, и я пошла. Там",7.069000000000415,16
Lukh and Teza,CAN1941,"одна идёт, вот, стучит по этим соскам-то, это опыляли.",4.207999999999629,19
Lukh and Teza,CAN1941,"Как знала вот меня подружкой-то своей-то,",2.8330000000005384,13
Lukh and Teza,CAN1941,"Светина-то вот. ""Алексеевна, внучка-то ведь мне как обидела!"" Я говорю:",7.914999999999054,24
Lukh and Teza,CAN1941,"Вот всё, ничего голова не соображает. А у меня прошл=, этот,",4.8530000000000655,21
Lukh and Teza,CAN1941,"вот завивает чего-то их, как молоком облитые.",3.17700000000059,17
Lukh and Teza,CAN1941,"Богородица"", да, ""Богородица-Богородица"", они пели.",4.247000000000298,20
Lukh and Teza,CAN1941,"Вот так ели, да. А ведь вот",3.207999999999629,8
Lukh and Teza,CAN1941,"Ей, конечно, она была-ка...Стала уезжать-то, она ревела не слезами, а кровью.",4.4320000000006985,27
Lukh and Teza,CAN1941,"Он, допустим, тебя выбрал - ты пошла на другую сторону.",4.7970000000000255,18
Lukh and Teza,CAN1941,"Сначала-то вот, [вальком] его били, а потом уж начали",3.9840000000003783,18
Lukh and Teza,CAN1941,"Она, Галя, она, конечно, не певунья,",3.5909999999998945,13
Lukh and Teza,CAN1941,Говорить не устаётся.,2.308999999999287,8
Lukh and Teza,CAN1941,вот. Так они утром-то перетрясли всё наше спальное бельё.,4.460000000000036,19
Lukh and Teza,CAN1941,Нам не давали гулять-то никогда в каникулы-то.,4.068000000000211,16
Lukh and Teza,CAN1941,"шишки упадут с ёлки, да с этой, с сосны, да иголки-то.",5.301000000000045,17
Lukh and Teza,CAN1941,"вот, осенью, когда уж дни короткие, вот в окт=, октябрь, ноябрь.",6.893000000000029,18
Lukh and Teza,CAN1941,"На две, значит, дощечки, вот этот бук клали.",3.366999999999962,13
Lukh and Teza,CAN1941,"Ну да, вылечили ее. А она была высокая такая, ноги у неё здоровые. А",4.8279999999999745,30
Lukh and Teza,CAN1941,А Духов день после Троицы.,2.2439999999999145,9
Lukh and Teza,CAN1941,"в фольклор вот. Она тоже много, песни-то кое=,",2.97400000000016,14
Lukh and Teza,CAN1941,"зимой, потому что зимой-то его мяли.",3.113000000000284,13
Lukh and Teza,CAN1941,Мужики-то всё пели. Да.,4.746999999999389,8
Lukh and Teza,CAN1941,"Тридцать лет пела. Да, ходила.",4.039000000000001,9
Lukh and Teza,CAN1941,"Дождик, дождик. А свету не было.",2.7049999999999272,10
Lukh and Teza,CAN1941,"Да, эти выбрали, допустим, ты остался сторожем.",4.152000000000044,16
Lukh and Teza,CAN1941,"Стала собирать в садик, никак не хотела ходить в садик.",3.8150000000005098,17
Lukh and Teza,CAN1941,"ты не побудешь с папой да с мамой-то? Я говорю: ""Андрюшечка, я как",4.0109999999995125,21
Lukh and Teza,CAN1941,"Её, значит, эту красу, преподносит подруга.",2.917000000000371,15
Lukh and Teza,CAN1941,"В Князькове был, вот, Петры и Павлы,Петров день.",6.95699999999988,13
Lukh and Teza,CAN1941,"Весной, в мае-месяце. Да. Ну, до Его=, как погода! Как погода, да.",10.604000000000042,21
Lukh and Teza,CAN1941,растолкёт вот так вот толкачкой.,2.1309999999994034,9
Lukh and Teza,CAN1941,"А их много таких-то было. Танцевали...По,",5.666000000000167,14
Lukh and Teza,CAN1941,"И утром позвонит, и в обед позвонит, а вечером уж",5.162000000000035,17
Lukh and Teza,CAN1941,"С капелькой вот такой, так уж она, не знаю, сколько стаканов выпьет.",3.5830000000005384,20
Lukh and Teza,CAN1941,"А дом топили. Сноха ходила, топила.",2.8330000000000837,13
Lukh and Teza,CAN1941,"Всегда, вот, и на покос ходили, и везде ходили.",4.856999999999971,16
Lukh and Teza,CAN1941,"моя родная. Мы знали, что в Кленки пойдём на гуляние, там тётка. Она",6.605000000000018,23
Lukh and Teza,CAN1941,"потом детки-то её приехали, чтобы не видели. Сашу-то хоронили когда,",4.938000000000102,26
Lukh and Teza,COV1960,"в общем, короче говоря,",1.205000000000041,8
Lukh and Teza,COV1960,"Там, значит, [из= один] Фома, другой Ерёма,",2.169000000000011,13
Lukh and Teza,COV1960,Уж это как-то было всё-таки заведено.,2.7210000000000036,14
Lukh and Teza,COV1960,"Что за ужас, какой тут ужас?",2.6359999999999673,9
Lukh and Teza,COV1960,вот во всю эту молитву я въехала только уже будучи взрослым человеком.,3.705999999999904,25
Lukh and Teza,COV1960,"Яковлевна больше историю-то знает. Ну, тяжело было в этом вот отношении.",4.72400000000016,27
Lukh and Teza,COV1960,"Да вода уже всё равно, девчонки, холодная делается.",3.2260000000001128,19
Lukh and Teza,COV1960,"Бабка у нас пряла. Пряла очень так, это...",3.83400000000006,13
Lukh and Teza,COV1960,"Ой в этом, в Емельянове, не то сказала.",2.602000000000089,13
Lukh and Teza,COV1960,Вот и я тоже из-за этого.,1.7029999999999743,10
Lukh and Teza,COV1960,"Вот не помню, не знаю.",2.4039999999999964,7
Lukh and Teza,COV1960,"ямку, чтобы яйцо туда уложить, и мячиком вышибали. Вообще это, по идее-то",4.936999999999898,29
Lukh and Teza,COV1960,"Но, зачем вам?",2.0759999999997945,4
Lukh and Teza,COV1960,"он валял сапоги. Валенки делал катанные, свои, свойские.",4.543999999999869,20
Lukh and Teza,COV1960,"Потому что мы её хоронили в семьдесят девятом году,",3.2060000000000173,19
Lukh and Teza,COV1960,"Я не помню до какого года они платили вот эти налоги-то, вон,",3.270999999999958,23
Lukh and Teza,COV1960,"не в Холуе ли, угловую часовенку вот эту вот.",2.9620000000001028,17
Lukh and Teza,COV1960,Вот я привозила с Плёса или ей овсяное печенье или что-то,3.366000000000213,22
Lukh and Teza,COV1960,"в Духов день, на земле вообще никаких работ, ничего не производится.",3.80600000000004,23
Lukh and Teza,COV1960,"Боже упаси, говорит, землю не троньте.",2.45799999999997,13
Lukh and Teza,COV1960,"Мы жили в деревне, у нас соседи были, они со мной сидели.",4.067000000000007,20
Lukh and Teza,COV1960,"Вот, вот единственное, что...Там не, там не сказки, там просто напросто:",5.301999999999907,20
Lukh and Teza,COV1960,Это правда есть.,1.6829999999999927,5
Lukh and Teza,COV1960,Даже не знаю.,1.5989999999999895,5
Lukh and Teza,COV1960,"Я бы не тоже, не сказала, что я в это верю или не верю.",4.263999999999669,20
Lukh and Teza,COV1960,"Где как, это в каждой деревне у каждого своё. Каждый, кому что хочется.",5.924999999999727,23
Lukh and Teza,COV1960,"Это, в общем, короче, он и сейчас, до сих пор так же считается, Духов день, это це=, тоже как церковный праздник-то.",6.022999999999968,35
Lukh and Teza,COV1960,"Ну как это, это же обидно было, если не вышибу ни одного яйца, мне не дали.",5.470000000000027,28
Lukh and Teza,COV1960,"Это не мной придумано, всё говорит...Это уже, это всё...",4.975999999999999,19
Lukh and Teza,COV1960,"Свой-то к себе-то ведь не пойдешь христоситься. Утром всё равно встанешь, всё равно",3.310000000000173,23
Lukh and Teza,COV1960,"Просто сделан вот этот квадрат,",3.0450000000000728,9
Lukh and Teza,COV1960,"Дура, там такие барабаны, там эти, спицы какие-то, крючки ли, чего ли.",4.908999999999878,25
Lukh and Teza,COV1960,Он так Раечка. Он так Раечка до сих пор. Раечка.,3.5949999999998,16
Lukh and Teza,COV1960,"То, что он Слава Тенин - это никого не интересовало. Слава Дуб.",3.7170000000000982,22
Lukh and Teza,COV1960,"Как это, двадцать рублей всё-таки. Но...это не то было всё.",5.72199999999998,18
Lukh and Teza,COV1960,"Если это вышло. Если не получилось - значит, не получилось.",5.72199999999998,20
Lukh and Teza,COV1960,"Есть такая вещь после Троицы,",1.7830000000000157,10
Lukh and Teza,COV1960,"Вот, она еще вырастила одна семерых",4.674000000000035,14
Lukh and Teza,COV1960,"Снегопад хороший, чего там,",2.024000000000001,9
Lukh and Teza,COV1960,"Не знаю, я один раз купалась двадцать шестого, двадцать седьмого ли августа.",5.245000000000118,24
Lukh and Teza,COV1960,"Да и солнышко, у него уже лучи не прямо в воду идут, а наискосок, поэтому...",4.347999999999956,28
Lukh and Teza,COV1960,"С магазинов тогда было купить, это очень всё так,",2.7609999999999957,16
Lukh and Teza,COV1960,"вот так же, как вот батюшка. У них есть же, специально, там, псалмы, книжки, вот эти вот, они читают.",5.1159999999999854,30
Lukh and Teza,COV1960,"- Ну деда... - Ну я деда, ну ты деда, рассказать тебе сказку про белого бычка?",5.414999999999964,24
Lukh and Teza,COV1960,"И так ли та еще называется, но, по-моему, всё-таки часовня.",3.451000000000022,22
Lukh and Teza,COV1960,деревня у нас колхозная была.,2.9739999999999327,11
Lukh and Teza,COV1960,они считались Мурагиными. Почему Мурагины?,4.113000000000284,17
Lukh and Teza,COV1960,"Брала там грибы, надо было выйти, я устала, я заплуталась, куда мне идти?",3.843000000000302,25
Lukh and Teza,COV1960,пусть это одна сторона будет.,2.3220000000000027,10
Lukh and Teza,COV1960,"сейчас живет мужик в этом...тоже однаклассник на=, мой.",3.8769999999999527,16
Lukh and Teza,DLYU1958,"Раньше же по дороге ездили,",2.288000000000011,10
Lukh and Teza,DLYU1958,"Полотняная, да! Вот она была на [Васильевском] этим.",3.804999999999836,18
Lukh and Teza,DLYU1958,Крашёный мост везли-то [нрзб].,2.2129999999999654,7
Lukh and Teza,DLYU1958,"[нрзб], там ещё вот так вот стояло [нрзб].",6.876000000000204,9
Lukh and Teza,DLYU1958,"Ну, господи...",1.2630000000000337,4
Lukh and Teza,DLYU1958,А княгиня после она Пожарских уже [нрзб].,3.6359999999999673,13
Lukh and Teza,DLYU1958,"[Куда, в Ясное?]",1.9209999999999925,5
Lukh and Teza,DLYU1958,"Вот говори, по преданию, что это вот волны [на= нанос=] наносили, волны наносили.",6.686000000000007,28
Lukh and Teza,DLYU1958,[нрзб в лесу],1.9399999999999409,2
Lukh and Teza,DLYU1958,От большой-то и больше.,1.78899999999976,7
Lukh and Teza,DLYU1958,"Кто-то сгорел там, [нрзб] в другое время рассказывал [нрзб].",3.44800000000032,14
Lukh and Teza,DLYU1958,Где Селиванов Аркашка.,1.5619999999999976,8
Lukh and Teza,DLYU1958,Вот у Пожарских тоже было четыре сына.,3.693000000000211,14
Lukh and Teza,DLYU1958,Не знаю!,1.219000000000051,3
Lukh and Teza,DLYU1958,Вот они так передавались и всё.,2.544000000000324,11
Lukh and Teza,DLYU1958,Перешла родственникам.,1.5639999999998508,7
Lukh and Teza,DLYU1958,"Угу, угу.",1.2730000000000246,4
Lukh and Teza,DLYU1958,Всё сгорело.,1.11200000000008,4
Lukh and Teza,DLYU1958,Ага.,0.8099999999999454,2
Lukh and Teza,DLYU1958,"Ни одной, ни одной не [нрзб].",1.691000000000031,7
Lukh and Teza,DLYU1958,"К= княгиня [нрзб] эта вот, да.",3.731000000000222,7
Lukh and Teza,DLYU1958,[А Наташа это...],1.2049999999999272,6
Lukh and Teza,DLYU1958,"Чего ещё им-то? Спрашивайте, ещё чего.",3.0090000000000146,14
Lukh and Teza,DLYU1958,"И каждому: кому [Легково], кому это было отписано-то.",4.972999999999956,20
Lukh and Teza,DLYU1958,"Шестого, что ли, [она].",2.3359999999993306,7
Lukh and Teza,DLYU1958,[нрзб] опубликоваться [нрзб] свой [нрзб].,3.3910000000000764,7
Lukh and Teza,DLYU1958,[В ночь.],0.6210000000000946,1
Lukh and Teza,DLYU1958,Да.,0.7210000000000036,1
Lukh and Teza,DLYU1958,"[Наверное], рассказывал про бугор.",2.109999999999985,11
Lukh and Teza,DLYU1958,"[Ты, наверное, шутишь?]",1.657999999999987,7
Lukh and Teza,DLYU1958,[Рябухе?],0.8479999999999563,3
Lukh and Teza,DLYU1958,"Вот ещё расспрашивайте Викторовича пока вот, у него много всего.",4.4659999999998945,23
Lukh and Teza,DLYU1958,Он переделанный.,1.58199999999988,6
Lukh and Teza,DLYU1958,Угу.,0.9799999999995634,2
Lukh and Teza,DLYU1958,"Ну, как говорили.",1.412000000000262,6
Lukh and Teza,DLYU1958,"Валентин Викторович, что они, в церковь, что ли, поехали? [Что] им надобного-то?",4.220000000000255,25
Lukh and Teza,DLYU1958,"А сваты, как же, были, у него жена же есть. Сватал!",3.4569999999999936,16
Lukh and Teza,DLYU1958,С Машей-то они поехали куда-то.,2.636999999999716,12
Lukh and Teza,DLYU1958,В отставку.,1.1209999999998672,3
Lukh and Teza,DLYU1958,"В [нрзб], да, [нрзб] недавно вот.",2.994999999999891,5
Lukh and Teza,DLYU1958,Икона Неопали= Неопалимая купина.,3.3339999999998327,16
Lukh and Teza,DLYU1958,Да.,0.9980000000000472,1
Lukh and Teza,DLYU1958,"Нету, только всё на видео снимаешь?",2.430000000000291,12
Lukh and Teza,DLYU1958,Внутри топили.,1.9780000000000657,5
Lukh and Teza,DLYU1958,[Уара-то.],1.280999999999949,4
Lukh and Teza,DLYU1958,"Ну ладно, им не сказали, значит.",2.298999999999978,10
Lukh and Teza,DLYU1958,Ты мне рассказывал.,1.336999999999989,6
Lukh and Teza,DLYU1958,"Царские, да.",1.6170000000000757,4
Lukh and Teza,DLYU1958,[нрзб] говорил.,1.52599999999984,3
Lukh and Teza,DLYU1958,Наши-то - да.,1.9029999999997929,4
Lukh and Teza,DNV1930,"Больше у нас ничего не было, только корова и овцы.",2.630000000000109,18
Lukh and Teza,DNV1930,"Так и будет, ну что ж делать. Сколько, сколько отмерено, столько проживём, ну...",6.734000000000002,22
Lukh and Teza,DNV1930,"У нас была сельская библиотека, и была школьная библиотека.",4.136000000000195,23
Lukh and Teza,DNV1930,"В эту-то, в бочку-то, да.",1.8550000000000184,7
Lukh and Teza,DNV1930,"Она-то лежит у меня и в другой раз говорит: ""Нина,",3.12900000000036,17
Lukh and Teza,DNV1930,Маша меня уже встречает на такси. В Иванове.,4.082999999999629,16
Lukh and Teza,DNV1930,"А таскать с речки воду далеко и, вроде, тяжело. У меня вот",5.024000000000342,20
Lukh and Teza,DNV1930,"Какой ключ-то, это, здоровый там...",2.3330000000000837,10
Lukh and Teza,DNV1930,"Всё пекли, яйца красили.",4.155999999999949,8
Lukh and Teza,DNV1930,"Ой, Господи, и она там заболела.",2.492000000000189,12
Lukh and Teza,DNV1930,"Тут сели. ""Рассказывай, что делала"".",3.8340000000002874,11
Lukh and Teza,DNV1930,Нет.,0.9800000000000182,1
Lukh and Teza,DNV1930,Это с частушками.,1.54099999999994,6
Lukh and Teza,DNV1930,В школе я прочитала все книги.,3.341000000000122,10
Lukh and Teza,DNV1930,Дома — нет.,1.7749999999999773,3
Lukh and Teza,DNV1930,"За реку, там ягод больше, грибов было больше,",4.428000000000054,14
Lukh and Teza,DNV1930,Ну...,1.2140000000000557,1
Lukh and Teza,DNV1930,Нет.,0.8410000000001219,1
Lukh and Teza,DNV1930,"Жалко, что ли. Вот эта беседа, вот у нас это были. Были.",3.968999999999824,19
Lukh and Teza,DNV1930,"Да, много всего было, девчонки, ну...",2.4279999999998836,11
Lukh and Teza,DNV1930,Нас было четверо.,1.634999999999991,6
Lukh and Teza,DNV1930,Их уже в живых нет ни одной.,2.521000000000072,9
Lukh and Teza,DNV1930,Кидали.,0.9800000000000182,3
Lukh and Teza,DNV1930,Еле приползёшь. С горы-то с этой.,2.757000000000062,10
Lukh and Teza,DNV1930,Водящий стучит по этой вот — чижик летит...,5.182999999999993,13
Lukh and Teza,DNV1930,"Да, да... А?",1.7280000000000657,3
Lukh and Teza,DNV1930,"Мажь, и всё пройдёт"".",1.6440000000002328,5
Lukh and Teza,DNV1930,"И о чём тоскуешь, пряха ты моя?",3.1289999999999054,11
Lukh and Teza,DNV1930,"От Иваново на такси, ты, уже... домой её довезёшь"".",3.3409999999998945,18
Lukh and Teza,DNV1930,"Газон, полигон.",2.102000000000089,5
Lukh and Teza,DNV1930,"Отдайте мне домой и всё"".",1.4849999999996726,8
Lukh and Teza,DNV1930,Не знаю.,1.02800000000002,3
Lukh and Teza,DNV1930,"Он не, не улетел.",1.8559999999999943,6
Lukh and Teza,DNV1930,Вот как-то мы так. Дружили. Да.,3.1289999999999054,9
Lukh and Teza,DNV1930,"Привидение, что ли?"".",1.6219999999998436,7
Lukh and Teza,DNV1930,"Пить по одной чайной ложке в день,",3.393000000000029,9
Lukh and Teza,DNV1930,И колодец барский.,2.2800000000002,6
Lukh and Teza,DNV1930,"А кто-то поближе, кто-то...",1.961999999999989,8
Lukh and Teza,DNV1930,"Встречай. Домодедово, число...",4.559999999999945,9
Lukh and Teza,DNV1930,"Заходим туда, к нему, в кабинет.",2.2799999999997453,10
Lukh and Teza,DNV1930,И замораживали.,1.4950000000000043,7
Lukh and Teza,DNV1930,"встретила их: ""Поехали. Нам надо успеть до шести часов"".",5.036999999999807,18
Lukh and Teza,DNV1930,настолько она чиста и холодна!,2.65099999999984,11
Lukh and Teza,DNV1930,Вот эти прыгалки...,1.4480000000000928,6
Lukh and Teza,DNV1930,"Вот прятки, чижик...",2.9160000000000537,5
Lukh and Teza,DNV1930,"И потом, когда у меня что заболит, бабушка тоже пользовалась этим — берёзовые почки, на спирте настоянные.",7.861000000000331,38
Lukh and Teza,DNV1930,"Ну... Где их, кто... Отцов не было, братьев не было-то.",4.716000000000008,15
Lukh and Teza,DNV1930,"А после шести меня здесь не будет"".",2.4390000000003056,11
Lukh and Teza,DNV1930,"Но нельзя рябинке к дубу перебраться,",2.894999999999982,12
Lukh and Teza,DNV1930,"Тащить-то — так не утащишь, в руках-то неудобно.",3.6420000000000528,15
Lukh and Teza,KAN1932,Угу... Кто что принесет. У кого какие тряпки есть.,4.608000000000175,16
Lukh and Teza,KAN1932,"Фирму новую поставили. Пять лет только фирме, всю растащили!",4.505000000000109,20
Lukh and Teza,KAN1932,"Затрубит трубой: ""Вставайте все, живые и мертвые"". В Евангелие писано.",6.0349999999998545,24
Lukh and Teza,KAN1932,"Жители наши. Золовка-то вот жила во Владимире,",4.555999999999585,17
Lukh and Teza,KAN1932,"Все так же готовили. И закуску за..., и винегрет.",4.448999999999614,16
Lukh and Teza,KAN1932,Не велят. А я... А я сама по себе знаю.,7.7979999999997744,14
Lukh and Teza,KAN1932,"Нет, никаких празднований. У нас никаких празднований. Нет.",5.268000000000029,18
Lukh and Teza,KAN1932,"Вот и прошли селом. Пошли, мост, за мосты и ходили там",7.425000000000182,17
Lukh and Teza,KAN1932,"везде, и в чуланах, и везде. Везде прыскаю.",3.639000000000124,14
Lukh and Teza,KAN1932,Крючком. На окошки занавески чтоб повесить.,4.000999999999749,14
Lukh and Teza,KAN1932,"Да. Плата сама собой, а кормим бесплатно мы.",5.264999999999418,14
Lukh and Teza,KAN1932,Они полезли в подполье картошку весною собирать. На семена.,5.108000000000175,21
Lukh and Teza,KAN1932,а надо поплакать у реки-то. И ее топили в реку.,5.856999999999971,18
Lukh and Teza,KAN1932,Вот так. И все. Все по кличкам у меня были.,4.4760000000005675,13
Lukh and Teza,KAN1932,"Ведь кто богат, тот и богатеет. А кто бедный, беднеет. Ну?",6.7590000000000146,18
Lukh and Teza,KAN1932,"Старайтесь, это, жи= где-нибудь, вон, на окраине.",2.954000000000633,15
Lukh and Teza,KAN1932,До девяносто второго года я еще работала.,2.868999999999687,17
Lukh and Teza,KAN1932,"Да, да-да. Сбежались да потушили. У них два колодца свои.",6.527000000000044,19
Lukh and Teza,KAN1932,"Да много всех песен-то всяких. Не упомнишь, девчонки.",8.697999999999865,16
Lukh and Teza,KAN1932,"Вот нехорошо сказать, девчонки, простите меня. Вот.",4.76700000000028,16
Lukh and Teza,KAN1932,Да Бог. Меня Бог держит как-то. Бог держит.,4.923000000000002,12
Lukh and Teza,KAN1932,Она была такая стряпуха хорошая.,5.643000000000029,14
Lukh and Teza,KAN1932,"Да-да. Да. По краям. Не по середке, а по краям дороги.",6.2409999999999854,18
Lukh and Teza,KAN1932,"Сначала приданое увезут, а потом уже венчаться.",3.9050000000002,18
Lukh and Teza,KAN1932,Да-да. Да всякие. Старинные песни-то всякие раньше пели.,7.042999999999665,20
Lukh and Teza,KAN1932,Э... Теперь это... Мне этот глаз мешает этому глазу.,5.32799999999952,17
Lukh and Teza,KAN1932,"Но и сейчас, наверное, берут, я и не знаю.",2.8220000000000027,15
Lukh and Teza,KAN1932,"Ни у кого. А вот через два, через два дома.",4.798000000000002,14
Lukh and Teza,KAN1932,"набатывают в таз. Да-да. Там им, жених встречает их.",8.033000000000357,16
Lukh and Teza,KAN1932,"Вот. И школа там, и кладбище.",3.494999999999891,9
Lukh and Teza,KAN1932,Зато картошку... Только корову держили мы всегда. Корову держали. Да.,5.883000000000038,23
Lukh and Teza,KAN1932,"Она преподает в институте, а здесь дом.",5.000999999999976,13
Lukh and Teza,KAN1932,а в воскресенье... А в воскресенье-то пойдем на пирожки.,3.286000000000058,17
Lukh and Teza,KAN1932,"И где бы не, не, не жили, все везут на кладбище на наше.",4.7739999999994325,18
Lukh and Teza,KAN1932,Я вышла на двадцать четвертом году замуж-то.,3.9090000000001055,14
Lukh and Teza,KAN1932,Куда идти? Туда далеко и сюда далеко.,3.36200000000008,15
Lukh and Teza,KAN1932,А вы у кого были еще-то?,2.0579999999999927,10
Lukh and Teza,KAN1932,"На пирожки. Да-да. К моей матери, к отцу.Вот, да.",7.377999999999702,15
Lukh and Teza,KAN1932,Был колодец у нас вон... вот промеж...,4.325999999999965,10
Lukh and Teza,KAN1932,Его не брали по чистой. Он больной был у нас. Вот.,4.835000000000036,15
Lukh and Teza,KAN1932,"неделю другой, третий, и по чередам чистили.",5.298999999999978,15
Lukh and Teza,KAN1932,"А раньше много, сугробы большие. Огородов-то не видать было. Занес...Заносило.",5.464000000000169,27
Lukh and Teza,KAN1932,Голубей-то. Вот я им насыплю пшеницы-то и стою.,6.164000000000669,17
Lukh and Teza,KAN1932,"В церковь. Богу молиться, с вербой.",3.0410000000001673,9
Lukh and Teza,KAN1932,"И все-все, что есть у меня. И баню, и сарай. У меня старая баня есть.",5.510000000000218,23
Lukh and Teza,KAN1932,Каждый...сами. Вот так. Раньше так было.,5.380000000000109,11
Lukh and Teza,KAN1932,"Я бы вам и, вон, котлеты, котлеты заварила бы.",5.963999999999942,16
Lukh and Teza,KAN1932,Выгоняем всех коров своих на площадь. На площадь.,3.75,15
Lukh and Teza,KAN1932,А я не знаю. Нет.Это уж туда ближе спрашивайте там.,4.649999999999864,18
Lukh and Teza,KAN1932,"Приходите ко мне, если вы тут, долго тут будете.",3.532999999999447,16
Lukh and Teza,MGI1940,И с гармонью подъезжали. Все гуляли. И гуляли потом. Да.,5.300999999999931,19
Lukh and Teza,MGI1940,А у одних зарезали поросенка. И все висело у него на дворе-то.,6.097999999999956,24
Lukh and Teza,MGI1940,"Вот сынок-то женился, а она поддавала хорошо.",4.0779999999999745,17
Lukh and Teza,MGI1940,Он одиннадцать лет вот тут жил.,1.7860000000000582,9
Lukh and Teza,MGI1940,и у этого сарая и остановился.,5.5090000000000146,14
Lukh and Teza,MGI1940,"Оно, - говорит, - рассыпалось"".",1.6809999999999263,9
Lukh and Teza,MGI1940,"И главное дело, рыбья чешуя вся. В рыбьей чешуе.",4.576000000000022,17
Lukh and Teza,MGI1940,"А он ей и говорит: ""А где это-то видано, чтобы сестру за брата отдавали?",7.067000000000007,26
Lukh and Teza,MGI1940,"Она сказала ему, говорит: ""Я прихорнула.",3.601999999999975,15
Lukh and Teza,MGI1940,С маленьким окошечком. И дальше там свет,3.3149999999999977,12
Lukh and Teza,MGI1940,"Конечно, слышали, а вон сейчас вон сидим дома-то.",3.2829999999999018,16
Lukh and Teza,MGI1940,"Там у нее были стулья, кровать",2.57100000000014,10
Lukh and Teza,MGI1940,"Нюрка, чего ты стучишь?"". Да говорит: ""Откройте скорее, я ведь",4.190000000000055,19
Lukh and Teza,MGI1940,"она теперь, - говорит, - стала желтая"".",2.0249999999998636,12
Lukh and Teza,MGI1940,"дак вот уже не первый говорит, что видели к тебе в трубу-то падает этот",5.276000000000067,24
Lukh and Teza,MGI1940,Вместе учились мы в школе в Хотимле. Она туда из-за реки из Михайлева.,4.53400000000002,24
Lukh and Teza,MGI1940,заменяли доярок и все.,2.548000000000002,9
