doc_id,pos,pos2,type
doc3577,ADP,DET,ham
doc3577,DET,NOUN,ham
doc3577,NOUN,NA,ham
doc3578,PRON,VERB,ham
doc3578,VERB,SYM,ham
doc3578,SYM,ADJ,ham
doc3578,ADJ,NOUN,ham
doc3578,NOUN,NOUN,ham
doc3578,NOUN,CCONJ,ham
doc3578,CCONJ,NOUN,ham
doc3578,NOUN,ADP,ham
doc3578,ADP,NOUN,ham
doc3578,NOUN,PUNCT,ham
doc3578,PUNCT,CCONJ,ham
doc3578,CCONJ,SYM,ham
doc3578,SYM,ADJ,ham
doc3578,ADJ,NOUN,ham
doc3578,NOUN,ADP,ham
doc3578,ADP,PRON,ham
doc3578,PRON,NOUN,ham
doc3578,NOUN,NOUN,ham
doc3578,NOUN,PUNCT,ham
doc3578,PUNCT,NA,ham
doc3579,VERB,DET,ham
doc3579,DET,NOUN,ham
doc3579,NOUN,ADV,ham
doc3579,ADV,CCONJ,ham
doc3579,CCONJ,VERB,ham
doc3579,VERB,ADJ,ham
doc3579,ADJ,NOUN,ham
doc3579,NOUN,ADV,ham
doc3579,ADV,PUNCT,ham
doc3579,PUNCT,ADP,ham
doc3579,ADP,DET,ham
doc3579,DET,NOUN,ham
doc3579,NOUN,PUNCT,ham
doc3579,PUNCT,VERB,ham
doc3579,VERB,DET,ham
doc3579,DET,ADJ,ham
doc3579,ADJ,NOUN,ham
doc3579,NOUN,SCONJ,ham
doc3579,SCONJ,PRON,ham
doc3579,PRON,VERB,ham
doc3579,VERB,PRON,ham
doc3579,PRON,PUNCT,ham
doc3579,PUNCT,NA,ham
doc3580,VERB,DET,ham
doc3580,DET,ADJ,ham
doc3580,ADJ,NOUN,ham
doc3580,NOUN,CCONJ,ham
doc3580,CCONJ,ADV,ham
doc3580,ADV,PRON,ham
doc3580,PRON,VERB,ham
doc3580,VERB,ADP,ham
doc3580,ADP,PART,ham
doc3580,PART,VERB,ham
doc3580,VERB,DET,ham
doc3580,DET,NOUN,ham
doc3580,NOUN,PUNCT,ham
doc3580,PUNCT,PRON,ham
doc3580,PRON,VERB,ham
doc3580,VERB,PRON,ham
doc3580,PRON,SCONJ,ham
doc3580,SCONJ,VERB,ham
doc3580,VERB,DET,ham
doc3580,DET,VERB,ham
doc3580,VERB,SCONJ,ham
doc3580,SCONJ,AUX,ham
doc3580,AUX,VERB,ham
doc3580,VERB,PUNCT,ham
doc3580,PUNCT,VERB,ham
doc3580,VERB,DET,ham
doc3580,DET,ADJ,ham
doc3580,ADJ,NOUN,ham
doc3580,NOUN,NA,ham
doc3581,ADP,NUM,ham
doc3581,NUM,NOUN,ham
doc3581,NOUN,PUNCT,ham
doc3581,PUNCT,NA,ham
doc3582,PRON,AUX,ham
doc3582,AUX,ADJ,ham
doc3582,ADJ,PUNCT,ham
doc3582,PUNCT,SCONJ,ham
doc3582,SCONJ,ADV,ham
doc3582,ADV,PART,ham
doc3582,PART,NOUN,ham
doc3582,NOUN,NOUN,ham
doc3582,NOUN,VERB,ham
doc3582,VERB,ADP,ham
doc3582,ADP,NA,ham
doc3583,PRON,VERB,ham
doc3583,VERB,PRON,ham
doc3583,PRON,NOUN,ham
doc3583,NOUN,DET,ham
doc3583,DET,NOUN,ham
doc3583,NOUN,NOUN,ham
doc3583,NOUN,INTJ,ham
doc3583,INTJ,PUNCT,ham
doc3583,PUNCT,NA,ham
doc3584,INTJ,NUM,spam
doc3584,NUM,DET,spam
doc3584,DET,NOUN,spam
doc3584,NOUN,PROPN,spam
doc3584,PROPN,PROPN,spam
doc3584,PROPN,PUNCT,spam
doc3584,PUNCT,DET,spam
doc3584,DET,PROPN,spam
doc3584,PROPN,PROPN,spam
doc3584,PROPN,PROPN,spam
doc3584,PROPN,ADP,spam
doc3584,ADP,ADV,spam
doc3584,ADV,NUM,spam
doc3584,NUM,ADP,spam
doc3584,ADP,NOUN,spam
doc3584,NOUN,PUNCT,spam
doc3584,PUNCT,ADJ,spam
doc3584,ADJ,NOUN,spam
doc3584,NOUN,PUNCT,spam
doc3584,PUNCT,NOUN,spam
doc3584,NOUN,ADP,spam
doc3584,ADP,PROPN,spam
doc3584,PROPN,CCONJ,spam
doc3584,CCONJ,VERB,spam
doc3584,VERB,PROPN,spam
doc3584,PROPN,PROPN,spam
doc3584,PROPN,CCONJ,spam
doc3584,CCONJ,NA,spam
doc3585,PROPN,AUX,ham
doc3585,AUX,ADJ,ham
doc3585,ADJ,ADP,ham
doc3585,ADP,NOUN,ham
doc3585,NOUN,PUNCT,ham
doc3585,PUNCT,NOUN,ham
doc3585,NOUN,AUX,ham
doc3585,AUX,ADJ,ham
doc3585,ADJ,ADP,ham
doc3585,ADP,NOUN,ham
doc3585,NOUN,PUNCT,ham
doc3585,PUNCT,NOUN,ham
doc3585,NOUN,AUX,ham
doc3585,AUX,ADJ,ham
doc3585,ADJ,ADP,ham
doc3585,ADP,NOUN,ham
doc3585,NOUN,CCONJ,ham
doc3585,CCONJ,NOUN,ham
doc3585,NOUN,PUNCT,ham
doc3585,PUNCT,NOUN,ham
doc3585,NOUN,AUX,ham
doc3585,AUX,ADJ,ham
doc3585,ADJ,ADP,ham
doc3585,ADP,NOUN,ham
doc3585,NOUN,PUNCT,ham
doc3585,PUNCT,ADV,ham
doc3585,ADV,ADV,ham
doc3585,ADV,AUX,ham
doc3585,AUX,ADP,ham
doc3585,ADP,NOUN,ham
doc3585,NOUN,PUNCT,ham
doc3585,PUNCT,ADJ,ham
doc3585,ADJ,NOUN,ham
doc3585,NOUN,CCONJ,ham
doc3585,CCONJ,NOUN,ham
doc3585,NOUN,PUNCT,ham
doc3585,PUNCT,ADJ,ham
doc3585,ADJ,NOUN,ham
doc3585,NOUN,NA,ham
doc3586,PRON,AUX,spam
doc3586,AUX,ADJ,spam
doc3586,ADJ,CCONJ,spam
doc3586,CCONJ,ADJ,spam
doc3586,ADJ,CCONJ,spam
doc3586,CCONJ,ADJ,spam
doc3586,ADJ,PRON,spam
doc3586,PRON,VERB,spam
doc3586,VERB,ADJ,spam
doc3586,ADJ,ADP,spam
doc3586,ADP,PRON,spam
doc3586,PRON,PUNCT,spam
doc3586,PUNCT,ADP,spam
doc3586,ADP,DET,spam
doc3586,DET,NOUN,spam
doc3586,NOUN,PART,spam
doc3586,PART,VERB,spam
doc3586,VERB,NOUN,spam
doc3586,NOUN,ADV,spam
doc3586,ADV,ADP,spam
doc3586,ADP,PRON,spam
doc3586,PRON,NUM,spam
doc3586,NUM,NOUN,spam
doc3586,NOUN,ADP,spam
doc3586,ADP,NOUN,spam
doc3586,NOUN,NOUN,spam
doc3586,NOUN,NOUN,spam
doc3586,NOUN,PUNCT,spam
doc3586,PUNCT,NUM,spam
doc3586,NUM,NOUN,spam
doc3586,NOUN,PROPN,spam
doc3586,PROPN,PART,spam
doc3586,PART,VERB,spam
doc3586,VERB,NA,spam
doc3587,PRON,NOUN,ham
doc3587,NOUN,ADV,ham
doc3587,ADV,ADJ,ham
doc3587,ADJ,PUNCT,ham
doc3587,PUNCT,PART,ham
doc3587,PART,ADV,ham
doc3587,ADV,ADJ,ham
doc3587,ADJ,ADP,ham
doc3587,ADP,DET,ham
doc3587,DET,ADJ,ham
doc3587,ADJ,NOUN,ham
doc3587,NOUN,ADV,ham
doc3587,ADV,ADP,ham
doc3587,ADP,DET,ham
doc3587,DET,NOUN,ham
doc3587,NOUN,ADP,ham
doc3587,ADP,NOUN,ham
doc3587,NOUN,SYM,ham
doc3587,SYM,PUNCT,ham
doc3587,PUNCT,NA,ham
doc3588,SCONJ,PRON,ham
doc3588,PRON,AUX,ham
doc3588,AUX,PUNCT,ham
doc3588,PUNCT,AUX,ham
doc3588,AUX,ADJ,ham
doc3588,ADJ,PRON,ham
doc3588,PRON,AUX,ham
doc3588,AUX,VERB,ham
doc3588,VERB,PUNCT,ham
doc3588,PUNCT,ADV,ham
doc3588,ADV,X,ham
doc3588,X,ADJ,ham
doc3588,ADJ,NOUN,ham
doc3588,NOUN,NOUN,ham
doc3588,NOUN,NOUN,ham
doc3588,NOUN,NA,ham
doc3589,PRON,AUX,ham
doc3589,AUX,VERB,ham
doc3589,VERB,PRON,ham
doc3589,PRON,NOUN,ham
doc3589,NOUN,PRON,ham
doc3589,PRON,NOUN,ham
doc3589,NOUN,PUNCT,ham
doc3589,PUNCT,SCONJ,ham
doc3589,SCONJ,PRON,ham
doc3589,PRON,VERB,ham
doc3589,VERB,PRON,ham
doc3589,PRON,PRON,ham
doc3589,PRON,AUX,ham
doc3589,AUX,VERB,ham
doc3589,VERB,PRON,ham
doc3589,PRON,PRON,ham
doc3589,PRON,PART,ham
doc3589,PART,VERB,ham
doc3589,VERB,PUNCT,ham
doc3589,PUNCT,ADV,ham
doc3589,ADV,ADV,ham
doc3589,ADV,VERB,ham
doc3589,VERB,PUNCT,ham
doc3589,PUNCT,PRON,ham
doc3589,PRON,AUX,ham
doc3589,AUX,VERB,ham
doc3589,VERB,VERB,ham
doc3589,VERB,PRON,ham
doc3589,PRON,DET,ham
doc3589,DET,NOUN,ham
doc3589,NOUN,PUNCT,ham
doc3589,PUNCT,NA,ham
doc3590,PRON,AUX,ham
doc3590,AUX,ADP,ham
doc3590,ADP,NOUN,ham
doc3590,NOUN,ADV,ham
doc3590,ADV,ADV,ham
doc3590,ADV,PUNCT,ham
doc3590,PUNCT,PUNCT,ham
doc3590,PUNCT,VERB,ham
doc3590,VERB,PART,ham
doc3590,PART,VERB,ham
doc3590,VERB,ADP,ham
doc3590,ADP,ADP,ham
doc3590,ADP,DET,ham
doc3590,DET,ADJ,ham
doc3590,ADJ,NOUN,ham
doc3590,NOUN,NA,ham
doc3591,ADV,ADJ,ham
doc3591,ADJ,AUX,ham
doc3591,AUX,PRON,ham
doc3591,PRON,VERB,ham
doc3591,VERB,PART,ham
doc3591,PART,VERB,ham
doc3591,VERB,DET,ham
doc3591,DET,NOUN,ham
doc3591,NOUN,NA,ham
doc3592,PRON,PRON,ham
doc3592,PRON,ADJ,ham
doc3592,ADJ,PUNCT,ham
doc3592,PUNCT,NA,ham
doc3593,INTJ,PUNCT,ham
doc3593,PUNCT,PRON,ham
doc3593,PRON,AUX,ham
doc3593,AUX,VERB,ham
doc3593,VERB,ADV,ham
doc3593,ADV,NA,ham
doc3594,AUX,PRON,spam
doc3594,PRON,VERB,spam
doc3594,VERB,DET,spam
doc3594,DET,PROPN,spam
doc3594,PROPN,PROPN,spam
doc3594,PROPN,NUM,spam
doc3594,NUM,PRON,spam
doc3594,PRON,PROPN,spam
doc3594,PROPN,PROPN,spam
doc3594,PROPN,PROPN,spam
doc3594,PROPN,PROPN,spam
doc3594,PROPN,PUNCT,spam
doc3594,PUNCT,ADP,spam
doc3594,ADP,NUM,spam
doc3594,NUM,NUM,spam
doc3594,NUM,NOUN,spam
doc3594,NOUN,ADP,spam
doc3594,ADP,DET,spam
doc3594,DET,ADJ,spam
doc3594,ADJ,SYM,spam
doc3594,SYM,NUM,spam
doc3594,NUM,NUM,spam
doc3594,NUM,NOUN,spam
doc3594,NOUN,SYM,spam
doc3594,SYM,NUM,spam
doc3594,NUM,NOUN,spam
doc3594,NOUN,NOUN,spam
doc3594,NOUN,CCONJ,spam
doc3594,CCONJ,NOUN,spam
doc3594,NOUN,NUM,spam
doc3594,NUM,NA,spam
doc3595,INTJ,CCONJ,ham
doc3595,CCONJ,PRON,ham
doc3595,PRON,VERB,ham
doc3595,VERB,VERB,ham
doc3595,VERB,NUM,ham
doc3595,NUM,PRON,ham
doc3595,PRON,NOUN,ham
doc3595,NOUN,ADJ,ham
doc3595,ADJ,VERB,ham
doc3595,VERB,ADV,ham
doc3595,ADV,PUNCT,ham
doc3595,PUNCT,NA,ham
doc3596,ADJ,NOUN,ham
doc3596,NOUN,NOUN,ham
doc3596,NOUN,PUNCT,ham
doc3596,PUNCT,ADJ,ham
doc3596,ADJ,PROPN,ham
doc3596,PROPN,PROPN,ham
doc3596,PROPN,PUNCT,ham
doc3596,PUNCT,NA,ham
doc3597,NOUN,PRON,spam
doc3597,PRON,AUX,spam
doc3597,AUX,PROPN,spam
doc3597,PROPN,PUNCT,spam
doc3597,PUNCT,PRON,spam
doc3597,PRON,AUX,spam
doc3597,AUX,DET,spam
doc3597,DET,PROPN,spam
doc3597,PROPN,ADP,spam
doc3597,ADP,PRON,spam
doc3597,PRON,PROPN,spam
doc3597,PROPN,SYM,spam
doc3597,SYM,NUM,spam
doc3597,NUM,PROPN,spam
doc3597,PROPN,PROPN,spam
doc3597,PROPN,PUNCT,spam
doc3597,PUNCT,VERB,spam
doc3597,VERB,NUM,spam
doc3597,NUM,ADV,spam
doc3597,ADV,PUNCT,spam
doc3597,PUNCT,VERB,spam
doc3597,VERB,NOUN,spam
doc3597,NOUN,NUM,spam
doc3597,NUM,PUNCT,spam
doc3597,PUNCT,NA,spam
doc3598,INTJ,PUNCT,ham
doc3598,PUNCT,PRON,ham
doc3598,PRON,AUX,ham
doc3598,AUX,VERB,ham
doc3598,VERB,ADP,ham
doc3598,ADP,ADP,ham
doc3598,ADP,DET,ham
doc3598,DET,ADJ,ham
doc3598,ADJ,NA,ham
doc3599,ADV,PRON,ham
doc3599,PRON,AUX,ham
doc3599,AUX,PRON,ham
doc3599,PRON,VERB,ham
doc3599,VERB,ADV,ham
doc3599,ADV,PUNCT,ham
doc3599,PUNCT,ADJ,ham
doc3599,ADJ,ADJ,ham
doc3599,ADJ,NOUN,ham
doc3599,NOUN,PUNCT,ham
doc3599,PUNCT,NA,ham
doc3600,PRON,VERB,ham
doc3600,VERB,PRON,ham
doc3600,PRON,VERB,ham
doc3600,VERB,ADP,ham
doc3600,ADP,NOUN,ham
doc3600,NOUN,NA,ham
doc3601,PROPN,VERB,ham
doc3601,VERB,PRON,ham
doc3601,PRON,ADV,ham
doc3601,ADV,PUNCT,ham
doc3601,PUNCT,AUX,ham
doc3601,AUX,VERB,ham
doc3601,VERB,NA,ham
doc3602,NOUN,AUX,ham
doc3602,AUX,VERB,ham
doc3602,VERB,DET,ham
doc3602,DET,NOUN,ham
doc3602,NOUN,PART,ham
doc3602,PART,VERB,ham
doc3602,VERB,NOUN,ham
doc3602,NOUN,PUNCT,ham
doc3602,PUNCT,NA,ham
doc3603,PRON,AUX,ham
doc3603,AUX,PART,ham
doc3603,PART,ADJ,ham
doc3603,ADJ,PUNCT,ham
doc3603,PUNCT,PRON,ham
doc3603,PRON,AUX,ham
doc3603,AUX,ADV,ham
doc3603,ADV,VERB,ham
doc3603,VERB,ADP,ham
doc3603,ADP,PRON,ham
doc3603,PRON,AUX,ham
doc3603,AUX,VERB,ham
doc3603,VERB,ADP,ham
doc3603,ADP,DET,ham
doc3603,DET,NOUN,ham
doc3603,NOUN,NA,ham
doc3604,INTJ,NOUN,ham
doc3604,NOUN,PRON,ham
doc3604,PRON,PRON,ham
doc3604,PRON,VERB,ham
doc3604,VERB,PART,ham
doc3604,PART,VERB,ham
doc3604,VERB,SYM,ham
doc3604,SYM,NOUN,ham
doc3604,NOUN,PUNCT,ham
doc3604,PUNCT,NA,ham
doc3605,PROPN,VERB,ham
doc3605,VERB,VERB,ham
doc3605,VERB,ADP,ham
doc3605,ADP,ADJ,ham
doc3605,ADJ,NOUN,ham
doc3605,NOUN,PUNCT,ham
doc3605,PUNCT,NA,ham
doc3606,PRON,VERB,ham
doc3606,VERB,PRON,ham
doc3606,PRON,VERB,ham
doc3606,VERB,DET,ham
doc3606,DET,NOUN,ham
doc3606,NOUN,ADP,ham
doc3606,ADP,NOUN,ham
doc3606,NOUN,PUNCT,ham
doc3606,PUNCT,PRON,ham
doc3606,PRON,VERB,ham
doc3606,VERB,ADJ,ham
doc3606,ADJ,PUNCT,ham
doc3606,PUNCT,PRON,ham
doc3606,PRON,VERB,ham
doc3606,VERB,ADV,ham
doc3606,ADV,ADV,ham
doc3606,ADV,PUNCT,ham
doc3606,PUNCT,NA,ham
doc3607,PRON,VERB,ham
doc3607,VERB,DET,ham
doc3607,DET,NOUN,ham
doc3607,NOUN,ADV,ham
doc3607,ADV,PRON,ham
doc3607,PRON,AUX,ham
doc3607,AUX,NA,ham
doc3608,NOUN,VERB,ham
doc3608,VERB,ADJ,ham
doc3608,ADJ,NOUN,ham
doc3608,NOUN,VERB,ham
doc3608,VERB,PRON,ham
doc3608,PRON,PUNCT,ham
doc3608,PUNCT,NA,ham
doc3609,PROPN,PART,ham
doc3609,PART,NOUN,ham
doc3609,NOUN,AUX,ham
doc3609,AUX,PROPN,ham
doc3609,PROPN,PUNCT,ham
doc3609,PUNCT,ADV,ham
doc3609,ADV,PROPN,ham
doc3609,PROPN,AUX,ham
doc3609,AUX,DET,ham
doc3609,DET,PUNCT,ham
doc3609,PUNCT,ADP,ham
doc3609,ADP,PROPN,ham
doc3609,PROPN,PART,ham
doc3609,PART,NOUN,ham
doc3609,NOUN,PUNCT,ham
doc3609,PUNCT,SCONJ,ham
doc3609,SCONJ,PRON,ham
doc3609,PRON,VERB,ham
doc3609,VERB,NOUN,ham
doc3609,NOUN,PRON,ham
doc3609,PRON,VERB,ham
doc3609,VERB,CCONJ,ham
doc3609,CCONJ,NOUN,ham
doc3609,NOUN,PUNCT,ham
doc3609,PUNCT,NOUN,ham
doc3609,NOUN,PUNCT,ham
doc3609,PUNCT,NOUN,ham
doc3609,NOUN,PUNCT,ham
doc3609,PUNCT,PROPN,ham
doc3609,PROPN,PART,ham
doc3609,PART,PROPN,ham
doc3609,PROPN,NOUN,ham
doc3609,NOUN,VERB,ham
doc3609,VERB,PART,ham
doc3609,PART,VERB,ham
doc3609,VERB,PUNCT,ham
doc3609,PUNCT,NA,ham
doc3610,VERB,PRON,ham
doc3610,PRON,PUNCT,ham
doc3610,PUNCT,PRON,ham
doc3610,PRON,AUX,ham
doc3610,AUX,ADJ,ham
doc3610,ADJ,PART,ham
doc3610,PART,VERB,ham
doc3610,VERB,PUNCT,ham
doc3610,PUNCT,NOUN,ham
doc3610,NOUN,VERB,ham
doc3610,VERB,NOUN,ham
doc3610,NOUN,PUNCT,ham
doc3610,PUNCT,CCONJ,ham
doc3610,CCONJ,ADJ,ham
doc3610,ADJ,NA,ham
doc3611,INTJ,PUNCT,ham
doc3611,PUNCT,AUX,ham
doc3611,AUX,VERB,ham
doc3611,VERB,PRON,ham
doc3611,PRON,ADP,ham
doc3611,ADP,DET,ham
doc3611,DET,NOUN,ham
doc3611,NOUN,NA,ham
doc3612,PROPN,PUNCT,ham
doc3612,PUNCT,PRON,ham
doc3612,PRON,NOUN,ham
doc3612,NOUN,ADV,ham
doc3612,ADV,VERB,ham
doc3612,VERB,DET,ham
doc3612,DET,NOUN,ham
doc3612,NOUN,CCONJ,ham
doc3612,CCONJ,DET,ham
doc3612,DET,NOUN,ham
doc3612,NOUN,AUX,ham
doc3612,AUX,ADV,ham
doc3612,ADV,VERB,ham
doc3612,VERB,DET,ham
doc3612,DET,ADV,ham
doc3612,ADV,VERB,ham
doc3612,VERB,SCONJ,ham
doc3612,SCONJ,VERB,ham
doc3612,VERB,NOUN,ham
doc3612,NOUN,PUNCT,ham
doc3612,PUNCT,PRON,ham
doc3612,PRON,AUX,ham
doc3612,AUX,VERB,ham
doc3612,VERB,PRON,ham
doc3612,PRON,ADV,ham
doc3612,ADV,PRON,ham
doc3612,PRON,VERB,ham
doc3612,VERB,ADP,ham
doc3612,ADP,ADJ,ham
doc3612,ADJ,NA,ham
doc3613,VERB,ADP,ham
doc3613,ADP,ADJ,ham
doc3613,ADJ,NOUN,ham
doc3613,NOUN,NOUN,ham
doc3613,NOUN,NOUN,ham
doc3613,NOUN,NOUN,ham
doc3613,NOUN,VERB,ham
doc3613,VERB,ADV,ham
doc3613,ADV,CCONJ,ham
doc3613,CCONJ,PRON,ham
doc3613,PRON,NOUN,ham
doc3613,NOUN,VERB,ham
doc3613,VERB,VERB,ham
doc3613,VERB,NOUN,ham
doc3613,NOUN,PUNCT,ham
doc3613,PUNCT,PROPN,ham
doc3613,PROPN,PROPN,ham
doc3613,PROPN,PUNCT,ham
doc3613,PUNCT,PRON,ham
doc3613,PRON,ADV,ham
doc3613,ADV,ADV,ham
doc3613,ADV,SCONJ,ham
doc3613,SCONJ,PRON,ham
doc3613,PRON,VERB,ham
doc3613,VERB,PUNCT,ham
doc3613,PUNCT,NA,ham
doc3614,ADJ,NOUN,ham
doc3614,NOUN,SYM,ham
doc3614,SYM,ADV,ham
doc3614,ADV,PUNCT,ham
doc3614,PUNCT,NA,ham
doc3615,PRON,VERB,ham
doc3615,VERB,VERB,ham
doc3615,VERB,CCONJ,ham
doc3615,CCONJ,VERB,ham
doc3615,VERB,NOUN,ham
doc3615,NOUN,CCONJ,ham
doc3615,CCONJ,NOUN,ham
doc3615,NOUN,PUNCT,ham
doc3615,PUNCT,PRON,ham
doc3615,PRON,ADV,ham
doc3615,ADV,PUNCT,ham
doc3615,PUNCT,CCONJ,ham
doc3615,CCONJ,PRON,ham
doc3615,PRON,PUNCT,ham
doc3615,PUNCT,NA,ham
doc3616,AUX,PRON,ham
doc3616,PRON,INTJ,ham
doc3616,INTJ,VERB,ham
doc3616,VERB,SCONJ,ham
doc3616,SCONJ,PRON,ham
doc3616,PRON,PRON,ham
doc3616,PRON,NOUN,ham
doc3616,NOUN,NOUN,ham
doc3616,NOUN,VERB,ham
doc3616,VERB,PUNCT,ham
doc3616,PUNCT,AUX,ham
doc3616,AUX,PRON,ham
doc3616,PRON,VERB,ham
doc3616,VERB,PRON,ham
doc3616,PRON,ADJ,ham
doc3616,ADJ,CCONJ,ham
doc3616,CCONJ,ADJ,ham
doc3616,ADJ,CCONJ,ham
doc3616,CCONJ,PRON,ham
doc3616,PRON,PRON,ham
doc3616,PRON,ADV,ham
doc3616,ADV,VERB,ham
doc3616,VERB,ADP,ham
doc3616,ADP,DET,ham
doc3616,DET,ADJ,ham
doc3616,ADJ,NOUN,ham
doc3616,NOUN,CCONJ,ham
doc3616,CCONJ,NOUN,ham
doc3616,NOUN,PUNCT,ham
doc3616,PUNCT,PUNCT,ham
doc3616,PUNCT,NOUN,ham
doc3616,NOUN,PUNCT,ham
doc3616,PUNCT,CCONJ,ham
doc3616,CCONJ,DET,ham
doc3616,DET,NOUN,ham
doc3616,NOUN,NA,ham
doc3617,ADJ,VERB,ham
doc3617,VERB,ADJ,ham
doc3617,ADJ,NOUN,ham
doc3617,NOUN,ADV,ham
doc3617,ADV,PUNCT,ham
doc3617,PUNCT,INTJ,ham
doc3617,INTJ,CCONJ,ham
doc3617,CCONJ,VERB,ham
doc3617,VERB,PART,ham
doc3617,PART,VERB,ham
doc3617,VERB,DET,ham
doc3617,DET,ADJ,ham
doc3617,ADJ,NOUN,ham
doc3617,NOUN,ADV,ham
doc3617,ADV,PUNCT,ham
doc3617,PUNCT,NA,ham
doc3618,INTJ,VERB,ham
doc3618,VERB,PRON,ham
doc3618,PRON,NOUN,ham
doc3618,NOUN,PUNCT,ham
doc3618,PUNCT,PRON,ham
doc3618,PRON,AUX,ham
doc3618,AUX,VERB,ham
doc3618,VERB,NOUN,ham
doc3618,NOUN,PUNCT,ham
doc3618,PUNCT,NA,ham
doc3619,NUM,NUM,spam
doc3619,NUM,NOUN,spam
doc3619,NOUN,NUM,spam
doc3619,NUM,PROPN,spam
doc3619,PROPN,PROPN,spam
doc3619,PROPN,PART,spam
doc3619,PART,PROPN,spam
doc3619,PROPN,ADP,spam
doc3619,ADP,PROPN,spam
doc3619,PROPN,NOUN,spam
doc3619,NOUN,ADP,spam
doc3619,ADP,PRON,spam
doc3619,PRON,NOUN,spam
doc3619,NOUN,PUNCT,spam
doc3619,PUNCT,VERB,spam
doc3619,VERB,PRON,spam
doc3619,PRON,NOUN,spam
doc3619,NOUN,PUNCT,spam
doc3619,PUNCT,ADP,spam
doc3619,ADP,NUM,spam
doc3619,NUM,NOUN,spam
doc3619,NOUN,ADP,spam
doc3619,ADP,NUM,spam
doc3619,NUM,ADP,spam
doc3619,ADP,NOUN,spam
doc3619,NOUN,CCONJ,spam
doc3619,CCONJ,NOUN,spam
doc3619,NOUN,NOUN,spam
doc3619,NOUN,ADP,spam
doc3619,ADP,NOUN,spam
doc3619,NOUN,VERB,spam
doc3619,VERB,NUM,spam
doc3619,NUM,NOUN,spam
doc3619,NOUN,NUM,spam
doc3619,NUM,NOUN,spam
doc3619,NOUN,NA,spam
doc3620,PRON,VERB,ham
doc3620,VERB,ADP,ham
doc3620,ADP,DET,ham
doc3620,DET,NOUN,ham
doc3620,NOUN,ADP,ham
doc3620,ADP,PRON,ham
doc3620,PRON,SCONJ,ham
doc3620,SCONJ,VERB,ham
doc3620,VERB,PRON,ham
doc3620,PRON,PART,ham
doc3620,PART,VERB,ham
doc3620,VERB,PRON,ham
doc3620,PRON,NOUN,ham
doc3620,NOUN,ADP,ham
doc3620,ADP,CCONJ,ham
doc3620,CCONJ,NOUN,ham
doc3620,NOUN,PUNCT,ham
doc3620,PUNCT,PUNCT,ham
doc3620,PUNCT,NOUN,ham
doc3620,NOUN,PUNCT,ham
doc3620,PUNCT,ADP,ham
doc3620,ADP,NOUN,ham
doc3620,NOUN,NA,ham
doc3621,PRON,VERB,ham
doc3621,VERB,ADP,ham
doc3621,ADP,NOUN,ham
doc3621,NOUN,PART,ham
doc3621,PART,VERB,ham
doc3621,VERB,PRON,ham
doc3621,PRON,AUX,ham
doc3621,AUX,AUX,ham
doc3621,AUX,VERB,ham
doc3621,VERB,DET,ham
doc3621,DET,NOUN,ham
doc3621,NOUN,PART,ham
doc3621,PART,VERB,ham
doc3621,VERB,ADP,ham
doc3621,ADP,ADV,ham
doc3621,ADV,ADV,ham
doc3621,ADV,PRON,ham
doc3621,PRON,AUX,ham
doc3621,AUX,PART,ham
doc3621,PART,VERB,ham
doc3621,VERB,PART,ham
doc3621,PART,VERB,ham
doc3621,VERB,ADV,ham
doc3621,ADV,CCONJ,ham
doc3621,CCONJ,ADV,ham
doc3621,ADV,ADP,ham
doc3621,ADP,NOUN,ham
doc3621,NOUN,NOUN,ham
doc3621,NOUN,SCONJ,ham
doc3621,SCONJ,PRON,ham
doc3621,PRON,VERB,ham
doc3621,VERB,ADP,ham
doc3621,ADP,PRON,ham
doc3621,PRON,NOUN,ham
doc3621,NOUN,VERB,ham
doc3621,VERB,ADV,ham
doc3621,ADV,ADP,ham
doc3621,ADP,NOUN,ham
doc3621,NOUN,PUNCT,ham
doc3621,PUNCT,NA,ham
doc3622,VERB,PART,ham
doc3622,PART,VERB,ham
doc3622,VERB,NOUN,ham
doc3622,NOUN,PUNCT,ham
doc3622,PUNCT,INTJ,ham
doc3622,INTJ,VERB,ham
doc3622,VERB,NOUN,ham
doc3622,NOUN,NOUN,ham
doc3622,NOUN,PUNCT,ham
doc3622,PUNCT,NA,ham
doc3623,PROPN,PUNCT,ham
doc3623,PUNCT,ADJ,ham
doc3623,ADJ,NOUN,ham
doc3623,NOUN,AUX,ham
doc3623,AUX,PART,ham
doc3623,PART,VERB,ham
doc3623,VERB,DET,ham
doc3623,DET,NOUN,ham
doc3623,NOUN,NA,ham
doc3624,DET,NOUN,ham
doc3624,NOUN,PUNCT,ham
doc3624,PUNCT,DET,ham
doc3624,DET,NOUN,ham
doc3624,NOUN,PUNCT,ham
doc3624,PUNCT,PRON,ham
doc3624,PRON,VERB,ham
doc3624,VERB,PUNCT,ham
doc3624,PUNCT,NA,ham
doc3625,PRON,VERB,ham
doc3625,VERB,PART,ham
doc3625,PART,VERB,ham
doc3625,VERB,PRON,ham
doc3625,PRON,NUM,ham
doc3625,NUM,NOUN,ham
doc3625,NOUN,PRON,ham
doc3625,PRON,AUX,ham
doc3625,AUX,PART,ham
doc3625,PART,VERB,ham
doc3625,VERB,PRON,ham
doc3625,PRON,VERB,ham
